tag,beta,N,T,epsilon,mu,seed,variance,engagement,update_rate,bimodality,n_clusters
beta_sweep,5,100,4000,0.15,0.3,25,0.06705045168837692,0.9218883083794948,0.7525,0.24035502233690595,3
beta_sweep,5,100,4000,0.15,0.3,26,0.08090637042885783,0.9221359925246011,0.7635,0.2207504545128736,4
beta_sweep,5,100,4000,0.15,0.3,27,0.07458625278615093,0.9251981106404408,0.76825,0.22489327588669042,3
beta_sweep,5,100,4000,0.15,0.3,28,0.07161125552338116,0.9302388451737406,0.7675,0.251060675243013,4
beta_sweep,5,100,4000,0.15,0.3,29,0.08230873115551658,0.9262457452234854,0.773,0.22633941372947108,3
beta_sweep,10,100,4000,0.15,0.3,0,0.0492506289871718,0.9715622763065606,0.9205,0.20171638795203956,3
beta_sweep,10,100,4000,0.15,0.3,1,0.0614015581126959,0.9656330992287631,0.91,0.2675230231784561,3
beta_sweep,10,100,4000,0.15,0.3,2,0.07351446716934346,0.9740857038007413,0.9355,0.21790339894963281,3
beta_sweep,10,100,4000,0.15,0.3,3,0.05503522603727642,0.9666322713159833,0.9065,0.23457454456082152,3
beta_sweep,10,100,4000,0.15,0.3,4,0.06211985262983574,0.96928670298879,0.92625,0.18005053215880887,3
beta_sweep,10,100,4000,0.15,0.3,5,0.07542907745841008,0.9688998960130931,0.916,0.2278947193262943,3
beta_sweep,10,100,4000,0.15,0.3,6,0.06438872294406495,0.975189217040771,0.94625,0.2574347704815631,3
beta_sweep,10,100,4000,0.15,0.3,7,0.0855282025996514,0.9659941304915867,0.87375,0.22323026142692715,4
beta_sweep,10,100,4000,0.15,0.3,8,0.061385196627493706,0.9744365515048133,0.952,0.2587946709626692,2
beta_sweep,10,100,4000,0.15,0.3,9,0.07249639464570427,0.9606322208740989,0.8495,0.23174416385898627,4
beta_sweep,10,100,4000,0.15,0.3,10,0.062444380793696845,0.9682054148248466,0.9085,0.30892615596312695,3
beta_sweep,10,100,4000,0.15,0.3,11,0.06620460587499015,0.9625340035969996,0.8645,0.23096294843917356,4
beta_sweep,10,100,4000,0.15,0.3,12,0.07537612054435554,0.9676102304142311,0.886,0.22131611423786163,4
beta_sweep,10,100,4000,0.15,0.3,13,0.06237462047971217,0.9722384200715887,0.92675,0.21813793010993832,3
beta_sweep,10,100,4000,0.15,0.3,14,0.06311182629599309,0.9577531020890356,0.8595,0.19938239642580208,4
beta_sweep,10,100,4000,0.15,0.3,15,0.07053983313246542,0.9700927397597374,0.9155,0.2259032782029617,3
beta_sweep,10,100,4000,0.15,0.3,16,0.07081816707444982,0.9709486064803795,0.91575,0.22131876371978002,3
beta_sweep,10,100,4000,0.15,0.3,17,0.07350317713214558,0.9692990820299642,0.9175,0.22493827081857495,3
beta_sweep,10,100,4000,0.15,0.3,18,0.07818975395444036,0.9749509511042718,0.93825,0.23910203728134574,3
beta_sweep,10,100,4000,0.15,0.3,19,0.07605711777835751,0.9622232142472258,0.87675,0.21704050932887814,4
beta_sweep,10,100,4000,0.15,0.3,20,0.07066180890298017,0.9706632709934375,0.92525,0.24974843630312707,3
beta_sweep,10,100,4000,0.15,0.3,21,0.06694438165247615,0.9654853575374944,0.8845,0.18652821127750105,4
beta_sweep,10,100,4000,0.15,0.3,22,0.0715711645147273,0.9642961704906328,0.88325,0.2602790864801145,4
beta_sweep,10,100,4000,0.15,0.3,23,0.07605637617739947,0.9677650224840986,0.919,0.22413807907754396,3
beta_sweep,10,100,4000,0.15,0.3,24,0.07315114470342214,0.9693689834899667,0.9115,0.24541853210251893,4
beta_sweep,10,100,4000,0.15,0.3,25,0.06844636457347754,0.9750989384787229,0.93375,0.21744507953228603,3
beta_sweep,10,100,4000,0.15,0.3,26,0.03573052231896918,0.9584158442322616,0.9015,0.3023152317049127,2
beta_sweep,10,100,4000,0.15,0.3,27,0.0824333067549732,0.9650741101876497,0.8665,0.22117237921121327,4
beta_sweep,10,100,4000,0.15,0.3,28,0.08423841379962212,0.9660426621894548,0.87825,0.211871656619562,4
beta_sweep,10,100,4000,0.15,0.3,29,0.06681781308393644,0.9624912975757751,0.86475,0.21265274676170887,4
beta_sweep,20,100,4000,0.15,0.3,0,0.07245847799247071,0.9879150921523004,0.99325,0.22288463310288903,3
beta_sweep,20,100,4000,0.15,0.3,1,0.07149826858601918,0.9835870554725359,0.97625,0.21174703236874348,4
beta_sweep,20,100,4000,0.15,0.3,2,0.07643256733186045,0.9896180856965638,0.98225,0.21194845674316426,4
beta_sweep,20,100,4000,0.15,0.3,3,0.07382310051500471,0.9892764595504575,0.9835,0.20487601795035243,4
beta_sweep,20,100,4000,0.15,0.3,4,0.07525718443607256,0.9835755451664493,0.988,0.2600674871724517,3
beta_sweep,20,100,4000,0.15,0.3,5,0.07545722032799154,0.9868433824451197,0.98725,0.20508979947451064,3
beta_sweep,20,100,4000,0.15,0.3,6,0.06927714252251103,0.9866150359751914,0.978,0.2116628389110524,4
beta_sweep,20,100,4000,0.15,0.3,7,0.08067007358709503,0.9876764554547338,0.97925,0.23647044064851638,4
beta_sweep,20,100,4000,0.15,0.3,8,0.07812917676098091,0.9903697558791492,0.9845,0.2175557506867161,4
beta_sweep,20,100,4000,0.15,0.3,9,0.07022341719744885,0.985012983189887,0.9745,0.21460031456237277,4
beta_sweep,20,100,4000,0.15,0.3,10,0.07361263596045772,0.989535171012417,0.982,0.23718783986446224,4
beta_sweep,20,100,4000,0.15,0.3,11,0.06446617982735488,0.9820407895626823,0.9645,0.25894281451151224,4
beta_sweep,20,100,4000,0.15,0.3,12,0.0840219287090778,0.9897865713404207,0.9785,0.214915445798722,4
beta_sweep,20,100,4000,0.15,0.3,13,0.06928610062223765,0.9894456923684557,0.98375,0.20230030897654355,4
beta_sweep,20,100,4000,0.15,0.3,14,0.07619417140253253,0.9894738125927507,0.9845,0.21085589855650008,4
beta_sweep,20,100,4000,0.15,0.3,15,0.06675632624970657,0.9896344891525488,0.97925,0.20752694532609364,4
beta_sweep,20,100,4000,0.15,0.3,16,0.07392337243041515,0.9851515495687938,0.97775,0.2356931460401928,4
beta_sweep,20,100,4000,0.15,0.3,17,0.07120832938648282,0.9870236694586603,0.9805,0.20849319643351802,4
beta_sweep,20,100,4000,0.15,0.3,18,0.07157002712209998,0.9862941714831671,0.98825,0.20686996588554432,3
beta_sweep,20,100,4000,0.15,0.3,19,0.07213140805841513,0.9860171841505921,0.979,0.23039986804504328,4
beta_sweep,20,100,4000,0.15,0.3,20,0.06798147475779015,0.9885664779828148,0.98925,0.22229867378979956,3
beta_sweep,20,100,4000,0.15,0.3,21,0.07198997190474062,0.9884545451987278,0.98325,0.2063199531974486,4
beta_sweep,20,100,4000,0.15,0.3,22,0.07446912931542539,0.9876036978526344,0.97775,0.21626861466830938,4
beta_sweep,20,100,4000,0.15,0.3,23,0.07494604937778482,0.9856094888748276,0.977,0.2250092941320217,4
beta_sweep,20,100,4000,0.15,0.3,24,0.06979192498867373,0.9913514352613829,0.98425,0.2104085375363912,4
beta_sweep,20,100,4000,0.15,0.3,25,0.06730550175706324,0.9822574697094425,0.9785,0.24342209976475507,3
beta_sweep,20,100,4000,0.15,0.3,26,0.05753753202531073,0.9841741865075591,0.9865,0.2558514107461027,3
beta_sweep,20,100,4000,0.15,0.3,27,0.08419127159072358,0.991000007017742,0.98625,0.21733240084994118,4
beta_sweep,20,100,4000,0.15,0.3,28,0.0720378775321951,0.9898033073484139,0.9865,0.2011690171861156,4
beta_sweep,20,100,4000,0.15,0.3,29,0.0670689609550304,0.9844484963812801,0.9595,0.20254165839610827,5
