team_acc,overreliance,calib_error,harmful_flip_rate,beneficial_flip_rate,follow_rate,final_trust,skill,skill_peak,lam,seed,ai_acc
0.9254385964912281,0.03508771929824561,0.06421881653694828,0.03508771929824561,0.02631578947368421,0.9210526315789473,0.8831496045156833,low,0.55,0.45,0,0.9473684210526315
0.9078947368421053,0.03070175438596491,0.06546820320509894,0.03508771929824561,0.017543859649122806,0.8947368421052632,0.8819002178475326,low,0.55,0.45,1,0.9473684210526315
0.9035087719298246,0.039473684210526314,0.06421873940126799,0.03508771929824561,0.017543859649122806,0.9166666666666666,0.8831496816513635,low,0.55,0.45,2,0.9473684210526315
0.9035087719298246,0.039473684210526314,0.05698979995574982,0.039473684210526314,0.02631578947368421,0.9254385964912281,0.8903786210968817,low,0.55,0.45,3,0.9473684210526315
0.8991228070175439,0.03508771929824561,0.05780854959955084,0.03508771929824561,0.017543859649122806,0.8903508771929824,0.8895598714530807,low,0.55,0.45,4,0.9473684210526315
0.8947368421052632,0.039473684210526314,0.04198582020220498,0.04824561403508772,0.017543859649122806,0.8991228070175439,0.9893542412548365,low,0.55,0.45,5,0.9473684210526315
0.8903508771929824,0.05263157894736842,0.04192458324842685,0.04824561403508772,0.021929824561403508,0.9035087719298246,0.9892930043010584,low,0.55,0.45,6,0.9473684210526315
0.8947368421052632,0.043859649122807015,0.058719963219964755,0.039473684210526314,0.03070175438596491,0.9342105263157895,0.8886484578326668,low,0.55,0.45,7,0.9473684210526315
0.8991228070175439,0.039473684210526314,0.043338254023276734,0.039473684210526314,0.021929824561403508,0.9078947368421053,0.9907066750759083,low,0.55,0.45,8,0.9473684210526315
0.9385964912280702,0.017543859649122806,0.04839661141978013,0.021929824561403508,0.02631578947368421,0.9517543859649122,0.9957650324724117,low,0.55,0.45,9,0.9473684210526315
0.8859649122807017,0.05263157894736842,0.06617335887956532,0.043859649122807015,0.02631578947368421,0.9210526315789473,0.8811950621730662,low,0.55,0.45,10,0.9473684210526315
0.8771929824561403,0.05263157894736842,0.04192458776366981,0.04824561403508772,0.017543859649122806,0.9035087719298246,0.9892930088163013,low,0.55,0.45,11,0.9473684210526315
0.9035087719298246,0.039473684210526314,0.06524383990053273,0.039473684210526314,0.03508771929824561,0.9210526315789473,0.8821245811520988,low,0.55,0.45,12,0.9473684210526315
0.9078947368421053,0.03508771929824561,0.06504570785987984,0.03508771929824561,0.017543859649122806,0.9254385964912281,0.8823227131927517,low,0.55,0.45,13,0.9473684210526315
0.8947368421052632,0.03508771929824561,0.06420961006498183,0.03508771929824561,0.017543859649122806,0.8903508771929824,0.8831588109876497,low,0.55,0.45,14,0.9473684210526315
0.881578947368421,0.043859649122807015,0.05916086027182166,0.039473684210526314,0.017543859649122806,0.9210526315789473,0.8882075607808099,low,0.55,0.45,15,0.9473684210526315
0.9078947368421053,0.039473684210526314,0.06567563816426891,0.043859649122807015,0.03070175438596491,0.9429824561403509,0.8816927828883626,low,0.55,0.45,16,0.9473684210526315
0.9298245614035088,0.017543859649122806,0.05611035807213127,0.02631578947368421,0.021929824561403508,0.9473684210526315,0.8912580629805003,low,0.55,0.45,17,0.9473684210526315
