team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,p_ai,transparent,heuristic,seed
0.6476333333333333,0.6482,0.6511666666666667,0.4993666666666667,0.5009077878643096,0.5014589198873817,0.5,-0.0035333333333333883,0.65,False,fixed,20
0.6545,0.6508,0.6540666666666667,0.5019333333333333,0.4988437078435151,0.49643257568035876,0.5,0.0004333333333332856,0.65,False,fixed,21
0.6565,0.6547333333333333,0.6522,0.5016333333333334,0.49137435307648075,0.49289583972196666,0.5,0.0017666666666666941,0.65,False,fixed,22
0.6502666666666667,0.6463333333333333,0.6531666666666667,0.5001666666666666,0.5002402691013935,0.4998724164327635,0.5,-0.0029000000000000137,0.65,False,fixed,23
0.6459,0.6465,0.6499666666666667,0.4978,0.4972859727644986,0.501923175547464,0.5,-0.004066666666666663,0.65,False,fixed,24
0.6485,0.6504,0.6476666666666666,0.5003,0.5022705771050142,0.5007720020586721,0.5,-0.0019000000000000128,0.65,False,fixed,25
0.6517666666666667,0.6567333333333333,0.6471333333333333,0.49483333333333335,0.4966937464575855,0.5061811064180488,0.5,-0.004966666666666564,0.65,False,fixed,26
0.6439333333333334,0.6514,0.6427,0.5036,0.5084429517678888,0.49909237072765933,0.5,-0.0074666666666666215,0.65,False,fixed,27
0.6512666666666667,0.6526333333333333,0.6514,0.498,0.5000956205775483,0.5031214819363422,0.5,-0.0013666666666666272,0.65,False,fixed,28
0.6495,0.6539,0.6463,0.49756666666666666,0.49335595137121857,0.5001289390891743,0.5,-0.0044000000000000705,0.65,False,fixed,29
0.7085666666666667,0.6479666666666667,0.6499,0.6792333333333334,0.5182328858421403,0.23403600553931375,0.6483223684210526,0.058666666666666645,0.65,True,bayesian,0
0.7055666666666667,0.6461,0.6489666666666667,0.6698333333333333,0.5013768872851581,0.2390466896091222,0.6481743421052633,0.056599999999999984,0.65,True,bayesian,1
0.7040333333333333,0.6510333333333334,0.6467333333333334,0.6747333333333333,0.5083034534817891,0.23435728275435522,0.6468092105263158,0.052999999999999936,0.65,True,bayesian,2
0.7115666666666667,0.6489333333333334,0.6508666666666667,0.6721333333333334,0.500668321558144,0.23589060739526785,0.6487006578947369,0.060699999999999976,0.65,True,bayesian,3
0.7041333333333334,0.6496666666666666,0.6493333333333333,0.6696333333333333,0.5034220532319391,0.24060574948665298,0.6457072368421053,0.054466666666666774,0.65,True,bayesian,4
0.7106,0.6533333333333333,0.6495333333333333,0.6712666666666667,0.49828799695643905,0.23539977419685928,0.6495394736842104,0.05726666666666669,0.65,True,bayesian,5
0.7063666666666667,0.6467666666666667,0.6544333333333333,0.6859666666666666,0.5200154335873445,0.22640452299699484,0.6530427631578948,0.05193333333333339,0.65,True,bayesian,6
0.7067333333333333,0.6502666666666667,0.6443666666666666,0.6684666666666667,0.49864092229824725,0.2378045626196265,0.6442763157894738,0.056466666666666665,0.65,True,bayesian,7
0.7152,0.6536333333333333,0.6514333333333333,0.6764,0.49909151764368365,0.22872639819884358,0.6475986842105264,0.06156666666666666,0.65,True,bayesian,8
0.7074666666666667,0.6469,0.6484666666666666,0.6767,0.50436184335293,0.2298756039888969,0.6490953947368422,0.05900000000000005,0.65,True,bayesian,9
0.7121666666666666,0.6497666666666667,0.6514,0.667,0.49139414802065406,0.23902364138778018,0.6464638157894737,0.060766666666666636,0.65,True,bayesian,10
0.7119333333333333,0.6519666666666667,0.6501666666666667,0.6739,0.5022391615054788,0.23373493975903614,0.6487828947368421,0.05996666666666661,0.65,True,bayesian,11
0.7129666666666666,0.6502,0.6516666666666666,0.6741666666666667,0.49933014354066985,0.2323785166240409,0.6501151315789474,0.06130000000000002,0.65,True,bayesian,12
0.7077666666666667,0.6467,0.65,0.6714333333333333,0.5031428571428571,0.23794871794871794,0.6476809210526316,0.05776666666666663,0.65,True,bayesian,13
0.7089666666666666,0.6470666666666667,0.6452333333333333,0.6697,0.49873156065019264,0.2362969468409361,0.6449342105263159,0.061899999999999955,0.65,True,bayesian,14
0.7112666666666667,0.6461333333333333,0.6528666666666667,0.6821666666666667,0.511522949875168,0.2271009905034208,0.6517434210526315,0.05840000000000001,0.65,True,bayesian,15
0.7098666666666666,0.6529,0.6451333333333333,0.6686,0.4925793725342852,0.23457683166270538,0.6455921052631578,0.05696666666666661,0.65,True,bayesian,16
0.7074333333333334,0.6482666666666667,0.6512333333333333,0.6751333333333334,0.5022460097486381,0.23227721758714234,0.6504111842105263,0.05620000000000003,0.65,True,bayesian,17
0.7111666666666666,0.6508,0.6473666666666666,0.6704333333333333,0.4946592305510918,0.23381906184027598,0.6448190789473685,0.06036666666666657,0.65,True,bayesian,18
0.7122,0.6492,0.6532333333333333,0.6727666666666666,0.49937518023647026,0.2351890595499311,0.6499671052631578,0.05896666666666672,0.65,True,bayesian,19
