team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,conf_beta,p_ai,seed
0.7677333333333334,0.6502,0.7473333333333333,0.7737666666666667,0.6017150395778365,0.168064228367529,0.7462006578947369,0.020400000000000085,0.4,0.75,16
0.7662,0.6491333333333333,0.7492666666666666,0.7759333333333334,0.6112735974474873,0.16896521042797402,0.7433223684210526,0.016933333333333356,0.4,0.75,17
0.7700666666666667,0.6538,0.7523333333333333,0.7755,0.6098250336473755,0.1699601240584847,0.7469736842105263,0.01773333333333338,0.4,0.75,18
0.7645333333333333,0.6520333333333334,0.7450666666666667,0.7756666666666666,0.6133629707112971,0.1687992125984252,0.7442269736842105,0.019466666666666632,0.4,0.75,19
0.8437333333333333,0.6458,0.8508333333333333,0.8720666666666667,0.7313966480446927,0.10327130264446621,0.8464638157894737,-0.007099999999999995,0.4,0.85,0
0.8442,0.6477666666666667,0.8477,0.8705333333333334,0.7294812869336835,0.10412488694899925,0.8414802631578948,-0.0035000000000000586,0.4,0.85,1
0.8470333333333333,0.6505666666666666,0.8531333333333333,0.8748,0.7405810258738085,0.10209424083769633,0.848157894736842,-0.006099999999999994,0.4,0.85,2
0.8458,0.6494,0.8490333333333333,0.8746666666666667,0.7363656436299404,0.10074202033685367,0.8467598684210526,-0.0032333333333333103,0.4,0.85,3
0.8458666666666667,0.6506666666666666,0.8512333333333333,0.8744,0.7304503697064755,0.10044249520303873,0.8453947368421052,-0.005366666666666631,0.4,0.85,4
0.8454,0.6493666666666666,0.8497,0.8749333333333333,0.7387447327567088,0.10097681534659292,0.8442927631578948,-0.0042999999999999705,0.4,0.85,5
0.8457666666666667,0.6505333333333333,0.8489333333333333,0.8748666666666667,0.7385260370697264,0.10087168211088425,0.8444078947368422,-0.003166666666666651,0.4,0.85,6
0.8483,0.6481333333333333,0.8538,0.8769333333333333,0.7482900136798906,0.10103849457328024,0.8476809210526316,-0.005499999999999949,0.4,0.85,7
0.8433666666666667,0.6532333333333333,0.8476333333333333,0.8704,0.7302559614963903,0.10440835266821345,0.843799342105263,-0.004266666666666641,0.4,0.85,8
0.8428333333333333,0.6513333333333333,0.8482666666666666,0.8758666666666667,0.7519771528998243,0.10197265011002829,0.8458881578947368,-0.00543333333333329,0.4,0.85,9
0.8463333333333334,0.6470333333333333,0.8506666666666667,0.8779666666666667,0.7421875,0.09819749216300941,0.8465953947368422,-0.0043333333333333,0.4,0.85,10
0.8432,0.6491333333333333,0.8497,0.8751,0.7442891993790197,0.10176140598642658,0.8440296052631578,-0.006500000000000061,0.4,0.85,11
0.8504333333333334,0.6543,0.8518,0.8777,0.736617183985605,0.09775377631681928,0.8466940789473685,-0.0013666666666666272,0.4,0.85,12
