team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,p_ai,hetero,heuristic,seed
0.7095333333333333,0.6522,0.6529666666666667,0.4259,0.25809240226683317,0.48491500331818876,0.3978464764718459,0.056566666666666654,0.65,False,asymmetric,18
0.7129666666666666,0.6541,0.6555,0.43766666666666665,0.26898887276245764,0.47368421052631576,0.4033167515162435,0.057466666666666666,0.65,False,asymmetric,19
0.7089333333333333,0.6498,0.6501333333333333,0.42706666666666665,0.26410060975609756,0.485233798195242,0.38639865628793535,0.05879999999999996,0.65,False,asymmetric,20
0.7072333333333334,0.6536333333333333,0.6475666666666666,0.4202666666666667,0.2590560862574482,0.4919956761208627,0.38481139039738615,0.05360000000000009,0.65,False,asymmetric,21
0.7085333333333333,0.6521333333333333,0.6481333333333333,0.42883333333333334,0.2618416066691929,0.48050812590002057,0.39484925309229085,0.056400000000000006,0.65,False,asymmetric,22
0.7128333333333333,0.6510333333333334,0.6507,0.4252666666666667,0.25689474186468175,0.4843501869781261,0.3973083433124354,0.061799999999999966,0.65,False,asymmetric,23
0.7093333333333334,0.6444,0.6477666666666667,0.428,0.2522002460490205,0.47640611331240673,0.36728007583874217,0.06156666666666666,0.65,False,asymmetric,24
0.7074,0.6517333333333334,0.6430333333333333,0.4242,0.26155570081240076,0.4855113783629672,0.3845204942189,0.05566666666666664,0.65,False,asymmetric,25
0.7085666666666667,0.6502333333333333,0.6502333333333333,0.4306,0.2657009434861336,0.4806992361716307,0.3789314362108884,0.05833333333333335,0.65,False,asymmetric,26
0.7086666666666667,0.6496666666666666,0.6511,0.42583333333333334,0.26072418075857456,0.4856908820969641,0.3881421751039788,0.057566666666666655,0.65,False,asymmetric,27
0.7074333333333334,0.6474333333333333,0.6507333333333334,0.43216666666666664,0.26694025577400265,0.4791517262575556,0.3884684161852373,0.05669999999999997,0.65,False,asymmetric,28
0.7035666666666667,0.6494333333333333,0.6474,0.427,0.26782000378143317,0.48630419112346823,0.39996256944620917,0.05413333333333337,0.65,False,asymmetric,29
0.7089666666666666,0.6535666666666666,0.6525,0.6744666666666667,0.5070503597122302,0.23637292464878673,0.6496052631578947,0.055400000000000005,0.65,True,bayesian,0
0.7116,0.6538333333333334,0.6467666666666667,0.6785333333333333,0.505237331320185,0.22682059475338864,0.6462335526315789,0.05776666666666663,0.65,True,bayesian,1
0.7055666666666667,0.6334666666666666,0.6520666666666667,0.6773333333333333,0.5045027783100211,0.23044678458235354,0.6500657894736841,0.05349999999999999,0.65,True,bayesian,2
0.7085666666666667,0.6503,0.65,0.6755333333333333,0.5072380952380953,0.23384615384615384,0.6488815789473685,0.05826666666666669,0.65,True,bayesian,3
0.7157333333333333,0.6778,0.6469333333333334,0.6759666666666667,0.510857250755287,0.23392415498763397,0.6469407894736843,0.037933333333333374,0.65,True,bayesian,4
0.7074,0.641,0.6475,0.6691,0.49200945626477544,0.2344916344916345,0.6462171052631579,0.059900000000000064,0.65,True,bayesian,5
0.7089,0.6535333333333333,0.6479,0.6708333333333333,0.5032661175802329,0.2381025878479189,0.6448684210526315,0.055366666666666675,0.65,True,bayesian,6
0.7132,0.6511666666666667,0.6508666666666667,0.6755,0.4985678823754058,0.22959131414524225,0.6490789473684211,0.062033333333333274,0.65,True,bayesian,7
0.7067666666666667,0.6507333333333334,0.6475666666666666,0.6663666666666667,0.5003310318736404,0.2432696762238122,0.6439967105263158,0.05603333333333327,0.65,True,bayesian,8
0.7139,0.6665666666666666,0.6488333333333334,0.6722333333333333,0.5034646416706218,0.23642435139994863,0.6475822368421053,0.04733333333333334,0.65,True,bayesian,9
0.7060666666666666,0.6363,0.6515,0.6769,0.5061692969870876,0.23177283192632386,0.6486677631578947,0.05456666666666665,0.65,True,bayesian,10
0.7083333333333334,0.6334333333333333,0.6502333333333333,0.6782,0.5019536834079863,0.22699543753524376,0.6488815789473685,0.05810000000000004,0.65,True,bayesian,11
0.7094333333333334,0.6473,0.6474666666666666,0.6776,0.5061459909228442,0.2290465403624382,0.6480098684210526,0.061966666666666725,0.65,True,bayesian,12
0.7106,0.6392,0.6540333333333334,0.6774333333333333,0.5021678389054822,0.2298557667804903,0.6510690789473683,0.056566666666666654,0.65,True,bayesian,13
0.7141666666666666,0.6631333333333334,0.6506666666666666,0.6669666666666667,0.4965648854961832,0.24154713114754098,0.6471052631578948,0.051033333333333264,0.65,True,bayesian,14
0.7152333333333334,0.6625,0.6478333333333334,0.6718666666666666,0.4989115002366304,0.23411371237458195,0.6464144736842106,0.05273333333333341,0.65,True,bayesian,15
